date,time,group,subject,build,consentq_response,,last30days_response,recentgame1_response,recentgame2_response,recentgame3_response,recentgame4_response,recentgame5_response,playfrequency1_response,playfrequency2_response,playfrequency3_response,playfrequency4_response,playfrequency5_response,sliderviolence1_response,Freqviolence1,sliderviolence2_response,Freqviolence2,sliderviolence3_response,Freqviolence3,sliderviolence4_response,Freqviolence4,sliderviolence5_response,Freqviolence5,Averagefrequencyviolence,Age,Gender,country_response,subject,Gameplayed,VorNV,scoreingameplayed_response,Selfscore,stface1,stface1score,stface2,stface2score,stface3,stface3score,stface4,stface4score,stface5,stface5score,stface6,stface6score,TotalSTScore,ltface1,ltface1score,ltface2,ltface2score,ltface3,ltface3score,ltface4,ltface4,ltface5,ltface5score,ltface6,ltface6,TotalLTScore,Sexuality,Kinsey,relationshipstatus_response,lengthofrelationship_response,ageofpartner_response,mvscaleselfdesirability_response,mvscaleothersdesirability_response,mvscalecomparison_response,mvscalecatch_response,MV1Total,mv1_response,mv2_response,mv3_response,mv3reverse,mv4_response,mv5_response,mv6_response,mv7_response,mv8_response,mv9_response,mv10_response,mv10reverse,mv11_response,mv12_response,mv13_response,mv13reverse,mv14_response,mv15_response,mv16_response,mv17_response,mv18_response,mv19_response,mv20_response,mv21_response,mv22_response,MV2Total,Mvfactorviewofoppositesex,Mvfactorsociality,Mvfactorparenting,Mvfactorwealth,Mvfactorlooks,Mvfactorrelationshiphistory,MvFactorfearoffailure,MV2Average,Matevalue,sgaq1_response,sgaq3_response,sgaq5_response,sgaq7_response,sgaq2_response,sgaq4_response,sgaq6_response,sgaq8_response,SGAAverage,hos1_response,hos2_response,hos3_response,hos4_response,hos5_response,hos6_response,HostilityTotal,whystrongsexy_response,whyattractive_response,whytough_response,whyconfident_response,MMTotal,soirq1_response,soirq1score,soirq2_response,soirq2score,soirq3_response,soirq3score,soirq4_response,soirq5_response,soirq6_response,soirq6reverse,soirq7_response,soirq8_response,soirq9_response,soirq10_response,SOIRbehaviouralfacet,SOIRattitudefacet,SOIRdesirefacet,SOIRTotal,troubleunderstanding_response,furtherquestions_response,Removedata,Reasonforremoval
83115,9:32:31,148205781,258821659,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Football Manager 15,The Witcher 3,Grand Theft Auto V,Rocket League,,7,3,6,4, ,1,7,5,15,7,42,1,,,,21.33333333,21,Male,United States,349837701,bubbleshooter.html,NV,4780,4,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6,0,1,6,2,Single, , ,6,6,4,5,21,5,3,5,3,3,5,6,5,5,3,3,5,2,6,5,3,5,5,4,5,5,5,6,5,6,100,5.5,4.6,2.666666667,4,5,5,4,4.545454545,4.653846154,5,5,3,3,6,5,6,1,5,1,1,2,1,1,1,7,3,1,2,2,8,3,3,2,3,3,4,9,9,1,9,9,7,7,7,10,27,21,58,No,,No,
83115,18:24:49,332028648,26337479,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Arkham City,Super Smash Bros. 4,Mario Kart 8,Legend of Zelda: Wind Waker,League of Legends,6,7,4,4,1,6,36,5,35,3,12,5,5,5,5,18.6,22,Male,United States,350566190,moremindlessviolence.html,V,3,4,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6.2,1,2,6,2,Single, , ,5,6,6,6,23,6,5,5,3,5,6,6,5,5,3,4,4,4,5,3,5,5,5,5,5,3,5,5,6,5,106,5.5,5.2,4.666666667,3,5,5,3.5,4.818181818,4.961538462,5,5,5,5,6,5,6,2,5,2,2,2,1,1,3,11,2,2,4,5,13,2,3,2,3,2,3,9,8,3,7,9,7,7,7,9,24,21,54,No,"The study was pretty straightforward, although unconventional. I enjoyed it. Thank you!",No,
83115,9:00:08,940404346,263567610,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Starcraft 2,Super Mario Brothers,Lego: Marvel ,,,6,4,4,1,1,5,30,3,12,5,20,,0,,0,12.4,38,Male,USA,364387101,moremindlessviolence.html,V,3,4,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6.2,1,1,6,2,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little younger,4,4,4,4,16,4,5,5,3,5,4,4,3,3,3,3,5,5,4,4,4,4,4,6,3,3,3,5,3,4,87,3.833333333,3.4,5,3,5.5,3.5,4,3.954545455,3.961538462,5,5,5,5,6,5,5,4,5,1,1,1,1,1,1,6,4,4,5,4,17,1,2,1,2,0,1,7,7,3,7,9,5,5,4,5,21,14,40,No,I didn't get a chance to see my score for the game so I hope I was correct in entering what level I was on,Yes,No score
83115,8:35:58,720887401,266984521,4.0.8.0,"Yes, I consent to participate in this study",,Yes,apb reloaded,h1z1,world of warcraft,,,7,1,1,1,1,3,21,6,6,2,2,,0,,0,5.8,32,Male,USA,381533485,perfectbalance.html,NV,1200,4,fface1,0,fface2,0,fface3.2,1,fface4,0,fface5,0,fface6,0,1,fface1.2,1,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6,0,2,6,2,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,7,1,5,5,18,7,7,1,7,7,3,7,6,6,3,1,7,7,7,5,3,7,7,7,7,3,7,7,7,7,136,7,5,7,3,7,7,7,6.181818182,5.923076923,1,1,7,1,7,7,7,1,3,1,1,1,1,1,1,6,4,4,4,4,16,1,2,1,2,3,4,9,9,1,9,9,2,1,1,8,27,4,39,No,"nothing. and on the page where it says about how often play games. i left the last two blank and went to proceed, but it would not let me. i had to select options for those instead ",No,
83115,11:44:14,465679695,267766876,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Path of exile,League of legends,Saints row 4,Counter strike 1.6,fallout shelter,7,6,4,5,6,5,35,5,30,6,24,7,42,3,18,29.8,27,Male,United states,430209487,perfectbalance.html,NV,4207,4,fface1.2,1,fface2.2,1,fface3,0,fface4,0,fface5,0,fface6,0,2,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6.2,1,1,6,2,Single,6-10 years, ,3,2,1,4,10,2,7,7,1,7,2,2,2,4,1,1,7,2,1,7,1,1,5,6,1,1,1,7,1,1,63,1.333333333,2,5.333333333,1,6.5,3,4,2.863636364,2.807692308,3,5,5,6,7,6,7,2,4.666666667,1,1,1,1,1,1,6,1,1,1,2,5,0,1,0,1,0,1,9,7,3,7,9,9,2,4,3,23,15,41,No,Recieve was typo'd at least twice but it was spelled correctly in other places so maybe it was just a word I don't know?,No,
83115,22:03:30,851690706,268484267,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Assassin's Creed: Black Flag,Oblivion,Elder Scrolls: Online,Mess Effect 2,Dragon View,6,5,4,5,7,7,42,5,25,5,20,5,35,3,21,28.6,32,Male,United States,464138538,deanimator.html,V,47,3,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5.2,1,fface6,0,2,6,2,Single,1-2 years,About the same age,5,5,4,4,18,6,3,3,5,1,2,6,2,1,2,1,7,1,5,5,3,5,6,5,1,2,5,5,5,5,83,5.333333333,1.8,1.666666667,2,5,5.5,6,3.772727273,3.884615385,1,1,1,2,7,2,2,7,1.333333333,1,1,2,1,1,1,7,1,1,1,1,4,2,3,3,4,7--9,7,9,9,1,9,9,4,3,3,14,27,10,51,No,"I spelled ""Mass Effect 2"" as ""Mess Effect 2.""",No,
83115,6:38:32,406950251,268977209,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Metal Gear Solid Phantom Pain,One Piece Pirate Warriors 3,Bravely Default,,,7,6,4, , ,5,35,4,24,2,8,,,,,22.33333333,32,Male,USA,63589574,perfectbalance.html,NV,6610,5,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5.2,1,fface6.2,1,3,fface1.2,1,fface2.2,1,fface3.2,1,fface4,0,fface5,0,fface6.2,1,4,6,2,"In a long-term monogamous relationship eg. married, partnered",1-2 years,A little younger,5,4,3,3,15,5,1,6,2,2,1,5,2,1,1,1,7,1,1,6,2,1,5,6,2,1,1,6,3,4,60,3.166666667,1.6,1.333333333,1,6,3,4.5,2.727272727,2.884615385,5,2,1,6,7,5,6,2,4,1,1,1,1,1,1,6,1,1,1,1,4,1,2,0,1,5--6,6,9,4,7,3,9,2,2,2,9,16,6,31,No,"Nothing to note, everything worked great and was perfectly understandable.",No,
83115,8:51:32,511825246,271953685,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Call of Duty,Battle Pirates,candy crush,,,7,6,2,1,1,6,42,2,12,1,2,,0,,0,11.2,35,Male,USA,642544269,moremindlessviolence.html,V,2,3,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6,0,1,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,6,2,"In a long-term monogamous relationship eg. married, partnered",1-2 years,Older,2,3,3,4,12,3,6,6,2,6,6,6,5,5,3,5,3,5,5,7,1,6,3,6,5,3,3,7,7,5,101,5.333333333,4.4,5.666666667,3,6.5,3,2.5,4.590909091,4.346153846,1,6,3,1,7,7,7,1,4.666666667,1,1,1,1,1,1,6,3,2,2,2,9,1,2,7--9,7,10--19,8,9,8,2,8,9,8,3,6,17,25,17,59,No,,No,
83115,7:19:07,780860237,275010286,4.0.8.0,"Yes, I consent to participate in this study",,Yes,medal of honor,halo 3,katamari damacy,,,7,4,4, , ,7,49,5,20,2,8,,,,,25.66666667,36,Male,United States,736483302,pongnop.html,NV,600,4,fface1.2,1,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,1,fface1.2,1,fface2.2,1,fface3.2,1,fface4.2,1,fface5.2,1,fface6.2,1,6,6,2,Single, , ,2,2,2,2,8,2,1,7,1,1,1,5,1,1,1,1,7,1,1,3,5,2,2,7,1,1,2,7,1,2,53,2.166666667,1.8,1,1,7,2,4,2.409090909,2.346153846,2,2,2,3,7,3,7,2,2.333333333,1,1,1,1,1,1,6,3,1,3,1,8,2,3,5--6,6,5--6,6,9,9,1,9,9,9,7,9,15,27,25,67,No,"Laptop, questions on all pages not fitted to screen properly. ",No,
83115,12:02:51,608727706,278360660,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Counterstrike Source,Bioshock,Rise of the Triad,,,4,3,4, , ,5,20,7,21,7,28,,,,,23,19,Male,United States,739949647,bubbleshooter.html,NV,1240,3,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2.2,1,fface3.2,1,fface4,0,fface5,0,fface6,0,2,6,2,Single, , ,4,3,2,4,13,5,5,6,2,5,2,1,1,1,1,1,7,1,1,3,5,1,1,7,1,2,1,7,1,4,62,2.166666667,2,3.666666667,1.5,7,1,4.5,2.818181818,2.884615385,5,2,6,3,2,4,3,7,3.666666667,2,1,2,1,4,3,13,1,1,1,1,4,0,1,0,1,0,1,9,9,3,7,9,8,5,8,3,25,21,49,No,"There is nothing I have to say on the study, it was straightforward and simple. ",No,
83115,21:30:36,914407206,279202034,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Dota 2,Fallout 3,Bioshock,Time Clickers,Bioschock Infinite,6,4,4,3,2,6,36,6,24,5,20,1,2,6,12,18.8,23,Male,USA,816826168,moremindlessviolence.html,V,13,5,fface1.2,1,fface2,0,fface3.2,1,fface4,0,fface5,0,fface6.2,1,3,fface1,0,fface2.2,1,fface3.2,1,fface4.2,1,fface5.2,1,fface6,0,4,6,2,Single,Under one year,About the same age,5,5,5,5,20,5,5,6,2,6,6,3,6,2,6,2,6,6,2,6,2,2,6,3,6,2,6,2,5,6,95,3.833333333,4.4,5.666666667,4,2.5,6,4,4.318181818,4.423076923,5,5,6,5,5,5,7,6,5,1,1,1,1,2,1,7,5,3,5,3,16,10--19,8,10--19,8,3,4,4,8,6,4,3,6,4,7,20,16,17,53,No,No problems at all,Yes,Failed check
83115,9:29:12,292214651,279711528,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Hearthstone,DirtyBomb,Invisibil Inc,Battlefield Hardline,Ninja,7,4,4,5,4,3,21,5,20,4,16,5,20,5,20,19.4,31,Male,USA,824565225,pongnop.html,NV,0,1,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2.2,1,fface3,0,fface4.2,1,fface5,0,fface6.2,1,3,6,2,Single, , ,6,5,4,4,19,5,5,5,3,1,5,5,3,2,2,2,6,1,4,6,2,3,6,5,3,2,3,5,6,6,83,4.833333333,3,2.333333333,2,5,4.5,4.5,3.772727273,3.923076923,3,3,2,2,7,2,3,5,2.666666667,1,1,4,1,1,1,9,4,3,3,2,12,1,2,10--19,8,10--19,8,9,8,2,8,9,2,2,2,18,25,6,49,No,The game wouldn't work just showed a loading icon the whole time.,Yes,Game did not load
83115,10:51:52,654052030,281401992,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Dota 2,Counter-Strike: Global Offensive,Volgarr the Viking,Quiplash,Out of the Park Baseball 15,6,4,4,4,2,5,30,6,24,6,24,1,2,1,2,16.4,24,Male,United States of America,889145162,perfectbalance.html,NV,3629,2,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,6,2,Single, , ,3,3,3,4,13,4,4,7,1,3,4,2,2,3,2,3,5,1,2,4,4,2,3,7,3,3,1,7,1,2,66,2.166666667,3.2,2.666666667,2.5,7,2,3,3,3.038461538,1,7,1,3,5,7,6,4,5,1,1,2,1,1,1,7,1,1,1,1,4,1,2,1,2,1,2,9,7,2,8,9,6,2,1,6,24,9,39,No,No,No,
83115,8:26:58,746913057,283004443,4.0.8.0,"Yes, I consent to participate in this study",,Yes,NHL 2015,Fallout,Fallout New Vegas,The sims,Battelfield 4,4,6,6,3,3,2,8,6,36,6,36,3,9,7,21,22,34,Male,United States,907921449,deanimator.html,V,50,4,fface1.2,1,fface2,0,fface3.2,1,fface4.2,1,fface5.2,1,fface6.2,1,5,fface1.2,1,fface2.2,1,fface3,0,fface4.2,1,fface5,0,fface6.2,1,4,6,2,"In a long-term monogamous relationship eg. married, partnered",11-20 years,Younger,6,6,4,5,21,6,6,5,3,7,6,5,3,5,3,2,6,6,7,5,3,6,6,7,6,5,3,5,6,7,117,6.166666667,4.6,6.333333333,4,6,4.5,4.5,5.318181818,5.307692308,1,1,1,6,7,2,2,3,1.333333333,1,1,1,1,1,1,6,1,2,1,1,5,1,2,2,3,3,4,7,8,1,9,9,7,6,6,9,24,19,52,No,Thanks!,No,
83115,11:07:52,139517100,285461504,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Grand Theft Auto 5,Batman Arkham Knight,The Witcher 3,Far Cry 4,,6,3,2,5, ,6,36,5,15,5,10,6,,,,20.33333333,26,Male,USA,954548604,moremindlessviolence.html,V,30,2,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6,0,1,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,6,2,Single, , ,4,5,4,5,18,3,6,7,1,7,5,3,4,5,2,6,2,5,3,2,6,3,5,5,5,4,3,6,2,3,88,2.833333333,5,6,3,5.5,4,1.5,4,4.076923077,2,6,6,5,6,7,5,3,5,1,1,2,1,1,1,7,3,3,3,3,12,2,3,0,1,1,2,6,3,5,5,9,6,3,5,6,14,14,34,No,None,No,
83115,8:06:03,842440800,298781235,4.0.8.0,"Yes, I consent to participate in this study",,Yes,,,,,,4,4,4,4,4,,0,,0,,0,,0,,0,0,45,Male,usa,960308713,bubbleshooter.html,NV,1470,1,fface1,0,fface2,0,fface3.2,1,fface4,0,fface5,0,fface6.2,1,2,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5.2,1,fface6.2,1,3,6,2,In an open relationship/casually dating,2-5 years,About the same age,7,7,5,4,23,3,7,6,2,5,6,6,6,1,6,2,6,7,6,1,7,1,6,5,7,2,7,6,2,6,110,4,5.4,6.333333333,4,5.5,6.5,4,5,5.115384615,7,7,6,1,6,7,6,1,7,1,1,1,1,1,1,6,7,7,6,6,26,3,3,2,3,4,5,9,7,3,7,9,7,7,8,11,23,22,56,No,Everything was clear. Thank you.,No,
83115,9:42:24,499624582,300206451,4.0.8.0,"Yes, I consent to participate in this study",,Yes,entropia universe,candy crush saga,candy crush soda saga,hit it big slots,doubledown casino,7,4,4,5,6,3,21,1,4,1,4,1,6,1,6,8.2,38,Male,USA,101854926,moremindlessviolence.html,V,32,1,fface1.2,1,fface2,0,fface3,0,fface4,0,fface5,0,fface6.2,1,2,fface1,0,fface2,0,fface3.2,1,fface4.2,1,fface5,0,fface6,0,2,7,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little younger,5,5,4,4,18,5,2,5,3,1,3,5,3,3,2,3,5,2,5,5,3,3,6,6,3,2,5,6,3,5,81,4.333333333,3,1.666666667,2,6,5.5,4,3.681818182,3.807692308,2,2,3,5,6,5,3,6,3,1,1,2,1,1,1,7,3,3,3,5,14,1,2,5--6,6,5--6,6,9,7,2,8,9,5,4,6,14,24,15,53,No,I wasnt a fan of not being able to pick 'neutral' for an of the slider questions,No,
83115,7:39:19,550870569,301032691,4.0.8.0,"Yes, I consent to participate in this study",,Yes,fifa,madden,8 ball pool,2048,mortal kombat,5,4,7,7,5,1,5,1,4,1,7,1,5,7,35,11.2,20,Male,USA,108943418,gunblood.html,V,144,4,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5.2,1,fface6,0,2,7,1,Single,2-5 years,About the same age,6,5,4,7,22,7,7,6,2,6,7,6,7,6,5,3,5,3,7,3,5,6,6,7,6,3,6,7,5,7,126,6.333333333,6.2,5.333333333,4,7,6,3.5,5.727272727,5.692307692,6,6,7,3,6,7,7,3,6.333333333,1,1,1,1,1,1,6,3,3,3,3,12,1,2,1,2,0,1,4,9,4,6,9,7,8,9,5,19,24,48,No,,No,
83115,12:03:58,901110604,30593930,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Fifa 15,Madden NFL 15,Call of Duty Black Ops II,Call of Duty MW3,Fifa 14,7,7,5,4,3,1,7,1,7,5,25,5,15,1,3,11.4,33,Male,USA,115094760,deanimator.html,V,24,3,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2.2,1,fface3.2,1,fface4,0,fface5,0,fface6,0,2,7,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Younger,5,5,5,6,21,5,6,1,7,7,5,5,5,7,1,1,7,7,5,5,3,1,6,7,7,1,1,7,1,6,107,3.833333333,5.4,6.666666667,1,7,3.5,7,4.863636364,4.923076923,7,7,7,7,5,5,3,3,6.333333333,1,1,1,1,1,1,6,1,1,1,1,4,1,2,0,1,0,1,1,1,9,1,9,1,1,1,4,3,3,10,No,,No,
83115,8:34:37,328693573,309496156,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Call of Duty,Grand theft auto ,,,,5,4, , , ,6,30,5,20,,,,,,,25,35,Male,USA,121742649,perfectbalance.html,NV,1000,1,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,7,1,Single, , ,5,5,5,5,20,5,6,3,5,6,6,6,6,7,3,2,6,6,5,2,6,5,5,6,7,3,5,6,5,5,120,5.166666667,6.4,6,3,6,5,5.5,5.454545455,5.384615385,3,3,7,2,7,5,7,1,3.666666667,1,1,1,1,1,1,6,3,3,2,2,10,4,5,10--19,8,5--6,6,6,8,2,8,9,2,3,2,19,22,7,48,No,no,No,
83115,9:05:09,23269565,313756671,4.0.8.0,"Yes, I consent to participate in this study",,Yes,unreal tournament,agar.io,super meat boy,portal,wordracer,4,4,4,4,4,6,24,3,12,5,20,3,12,1,4,14.4,33,Male,United States,121941865,deanimator.html,V,7,1,fface1,0,fface2.2,1,fface3,0,fface4,0,fface5,0,fface6,0,1,fface1,0,fface2,0,fface3.2,1,fface4,0,fface5,0,fface6,0,1,7,1,Single, , ,2,2,2,2,8,2,5,4,4,5,2,2,1,2,1,1,7,3,1,5,3,1,1,6,1,1,1,6,1,2,58,1.5,1.8,4.333333333,1,6,1,5.5,2.636363636,2.538461538,1,4,4,3,6,2,5,2,2.333333333,1,1,1,1,1,1,6,1,1,1,1,4,0,1,2,3,0,1,6,3,6,4,9,7,3,2,5,13,12,30,No,,No,
83115,8:07:30,514859673,31456840,4.0.8.0,"Yes, I consent to participate in this study",,Yes,World of Warcraft,Hearthstone,Heroes of the Storm,Call of Duty Ghosts,Starcraft,7,7,7,5,3,6,42,5,35,5,35,7,21,5,15,29.6,27,Male,United States of America,126970429,gunblood.html,V,186,5,fface1,0,fface2.2,1,fface3,0,fface4.2,1,fface5,0,fface6.2,1,3,fface1.2,1,fface2.2,1,fface3.2,1,fface4.2,1,fface5,0,fface6,0,4,7,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,5,5,5,5,20,5,3,6,2,2,5,5,5,6,3,2,6,3,5,3,5,4,5,5,7,5,5,5,4,5,100,4.666666667,5.6,2.666666667,4,5,5,4,4.545454545,4.615384615,2,5,2,2,7,5,6,1,4,1,1,1,1,1,1,6,2,2,5,3,12,1,2,3,4,3,4,6,6,4,6,9,2,2,2,10,18,6,34,No,,No,
83115,9:20:49,794733810,316305720,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Mario Kart Wii,"Plague, Inc.",Dead Space,Super Mario Galaxy,Bejeweled Blitz,5,5,3,3,3,2,10,7,35,7,21,1,3,1,3,14.4,38,Male,United States,138010487,deanimator.html,V,78,5,fface1,0,fface2.2,1,fface3,0,fface4,0,fface5.2,1,fface6,0,2,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6.2,1,2,7,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Younger,5,5,5,5,20,5,6,5,3,6,3,4,3,3,3,1,7,5,5,5,3,2,5,5,3,4,2,5,1,4,87,3.5,3,5.666666667,3.5,5,3.5,5,3.954545455,4.115384615,1,1,6,1,7,4,6,1,2,1,1,1,1,1,1,6,4,2,1,1,8,1,2,1,2,1,2,9,8,3,7,9,5,2,2,6,24,9,39,No,no issues,No,
83115,7:49:06,532771839,321908696,4.0.8.0,"Yes, I consent to participate in this study",,Yes,GTA 5,Call of duty,Mario bros,,,7,7,5, , ,6,42,7,49,1,5,,,,,32,26,Male,USA,141481080,pongnop.html,NV,915,4,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4,0,fface5.2,1,fface6,0,1,7,1,Single, , ,6,5,5,6,22,6,7,6,2,7,4,5,5,5,2,4,4,7,5,5,3,5,5,7,4,3,5,7,4,7,109,5.333333333,4.2,7,2.5,7,5,3,4.954545455,5.038461538,1,4,5,5,3,1,4,7,2,1,1,1,1,1,1,6,2,1,2,2,7,2,3,1,2,1,2,6,5,4,6,9,1,4,2,7,17,7,31,No,no,No,
83115,15:01:44,34106239,324460787,4.0.8.0,"Yes, I consent to participate in this study",,Yes,The Sims 3,Skyrim,Minecraft,Neverwinter Nights 2,Oblivion,7,5,4,5,3,2,14,7,35,1,4,7,21,7,21,19,50,Male,United States,141521067,pongnop.html,NV,10,1,fface1.2,1,fface2,0,fface3,0,fface4,0,fface5,0,fface6.2,1,2,fface1.2,1,fface2.2,1,fface3,0,fface4.2,1,fface5.2,1,fface6,0,4,7,1,Single, , ,2,3,1,1,7,2,1,7,1,1,1,1,1,1,1,1,7,1,1,5,3,1,3,7,2,1,1,6,6,1,50,2,1.6,1,1,6.5,2,4,2.272727273,2.192307692,1,6,2,2,5,6,2,3,4.333333333,1,1,1,1,1,1,6,3,1,1,1,6,0,1,10--19,8,10--19,8,9,9,1,9,9,7,2,8,17,27,17,61,No,no,No,
83115,11:33:15,602656964,328570725,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Smash Bros. Brawl,Mario Kart 8,Zelda Windwaker HD,Dungeon Fighter Online,Guild Wars 2,4,4,7,4,5,3,12,2,8,2,14,5,25,5,25,16.8,34,Male,United States,145428565,deanimator.html,V,21,4,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,7,1,Single, , ,5,5,4,4,18,6,7,6,2,7,2,5,3,2,1,1,7,2,3,6,2,1,4,6,3,1,1,6,6,4,81,4.166666667,2.4,5.333333333,1,6,2.5,4.5,3.681818182,3.807692308,1,1,6,1,7,2,7,1,1.333333333,1,1,1,1,1,1,6,1,1,1,1,4,0,1,3,4,3,4,9,9,1,9,9,7,2,7,9,27,16,52,No,Seemed like every time I reached level 4 in the game the gun stopped killing the zombies.  I would die on level 4 this way.,No,
83115,8:57:09,473150324,332192048,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Street Fighter 4,Call of Duty,Diablo 3,Path of Exile,League of Legends.,7,5,5,4,4,3,21,5,25,2,10,1,4,2,8,13.6,27,Male,USA,155521581,gunblood.html,V,550,6,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6.2,1,2,fface1.2,1,fface2,0,fface3.2,1,fface4.2,1,fface5,0,fface6.2,1,4,7,1,Single,Under one year,Much younger,7,7,5,5,24,7,6,6,2,5,6,6,6,5,5,1,7,5,5,1,7,5,5,5,6,5,6,6,5,5,120,5.5,6,5.333333333,5,5.5,5.5,4.5,5.454545455,5.538461538,6,6,7,4,7,6,6,2,6,1,1,1,1,1,1,6,2,5,1,3,11,1,2,1,2,1,2,8,8,3,7,2,8,8,8,6,23,24,53,No,,Yes,
83115,8:51:15,883348060,33228057,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Hearthstone,World of Warcraft,Until Dawn,Starcraft,,6,5,6,4, ,1,6,5,25,6,36,3,,,,22.33333333,39,Male,United States,156497842,moremindlessviolence.html,V,25,4,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6.2,1,1,7,1,Single,2-5 years,A little younger,6,6,5,7,24,6,7,7,1,5,5,5,5,5,2,3,5,7,5,3,5,5,5,6,4,2,5,5,5,6,106,5.333333333,4.8,6.333333333,2,5.5,5,3,4.818181818,5,2,5,5,1,7,6,3,1,4.333333333,1,1,1,1,1,1,6,5,5,1,5,16,3,3,2,3,2,3,3,3,9,1,9,4,6,6,9,7,16,32,No,It was weird and fun at the same time.,No,
83115,9:28:33,943925867,337377975,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Skyrim,Madden 15,NBA Live 2k13,Slotomania,Words with Friends,5,4,4,4,7,5,25,2,8,1,4,1,7,1,7,10.2,33,Male,USA,160682472,perfectbalance.html,NV,3976,5,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5.2,1,fface6,0,2,7,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,6,6,5,6,23,6,7,2,6,7,5,6,6,5,1,1,7,1,5,1,7,5,6,5,5,1,4,5,1,6,107,4.833333333,5.6,5,1,5,5,6.5,4.863636364,5,7,7,4,1,7,5,5,2,6.333333333,1,1,1,1,1,1,6,1,1,1,1,4,1,2,10--19,8,20+,9,9,6,1,9,9,3,2,2,19,24,7,50,No,Nope,No,
